,short_ma,long_ma,signal,regime,cumulative_return,sharpe
251,12,28,18,,2.7588152331543063,0.34698934109185553
252,12,20,16,,2.7554813525390625,0.3521224726166643
253,13,42,20,,2.753120749511726,0.3466317260638215
254,13,46,18,,2.753120749511726,0.3466317260638215
255,13,46,20,,2.753120749511726,0.3466317260638215
256,13,51,18,,2.753120749511726,0.3466317260638215
257,15,60,13,,2.753120749511726,0.3466317260638215
258,13,55,16,,2.753120749511726,0.3466317260638215
259,13,55,18,,2.753120749511726,0.3466317260638215
260,13,60,15,,2.753120749511726,0.3466317260638215
261,13,60,16,,2.753120749511726,0.3466317260638215
262,13,42,18,,2.753120749511726,0.3466317260638215
263,20,42,13,,2.753120749511726,0.3466317260638215
264,12,60,16,,2.753120749511726,0.3466317260638215
265,10,55,20,,2.753120749511726,0.3466317260638215
266,12,42,20,,2.753120749511726,0.3466317260638215
267,15,55,16,,2.753120749511726,0.3466317260638215
268,15,55,15,,2.753120749511726,0.3466317260638215
269,18,55,13,,2.753120749511726,0.3466317260638215
270,15,51,18,,2.753120749511726,0.3466317260638215
271,15,51,16,,2.753120749511726,0.3466317260638215
272,15,51,15,,2.753120749511726,0.3466317260638215
273,18,51,15,,2.753120749511726,0.3466317260638215
274,18,51,13,,2.753120749511726,0.3466317260638215
275,18,42,13,,2.753120749511726,0.3466317260638215
276,18,46,16,,2.753120749511726,0.3466317260638215
277,15,46,18,,2.753120749511726,0.3466317260638215
278,15,46,16,,2.753120749511726,0.3466317260638215
279,15,46,15,,2.753120749511726,0.3466317260638215
280,18,46,15,,2.753120749511726,0.3466317260638215
281,20,46,13,,2.753120749511726,0.3466317260638215
282,13,51,20,,2.753120749511726,0.3466317260638215
283,18,46,13,,2.753120749511726,0.3466317260638215
284,16,51,16,,2.753120749511726,0.3466317260638215
285,16,55,15,,2.753120749511726,0.3466317260638215
286,20,51,11,,2.753120749511726,0.3466317260638215
287,12,51,18,,2.753120749511726,0.3466317260638215
288,12,51,20,,2.753120749511726,0.3466317260638215
289,12,46,20,,2.753120749511726,0.3466317260638215
290,16,55,13,,2.753120749511726,0.3466317260638215
291,20,55,10,,2.753120749511726,0.3466317260638215
292,20,51,13,,2.753120749511726,0.3466317260638215
293,16,51,15,,2.753120749511726,0.3466317260638215
294,12,55,18,,2.753120749511726,0.3466317260638215
295,16,60,13,,2.753120749511726,0.3466317260638215
296,16,46,18,,2.753120749511726,0.3466317260638215
297,16,46,16,,2.753120749511726,0.3466317260638215
298,16,46,15,,2.753120749511726,0.3466317260638215
299,16,28,5,,2.74837356628419,0.3463049399247434
300,18,24,5,,2.74837356628419,0.3463049399247434
301,7,28,15,,2.7436042138671937,0.3501490130936305
302,13,28,8,,2.7436042138671937,0.3501490130936305
303,16,20,15,,2.743309595947279,0.35321978905580353
304,15,20,16,,2.743309595947279,0.35321978905580353
305,9,28,8,,2.742411998290998,0.34462303395718474
306,18,20,5,,2.742411998290998,0.34462303395718474
307,13,24,6,,2.742411998290998,0.34462303395718474
308,13,33,5,,2.742411998290998,0.34462303395718474
309,6,20,16,,2.742411998290998,0.34462303395718474
310,13,20,8,,2.742411998290998,0.34462303395718474
311,7,28,10,,2.742411998290998,0.34462303395718474
312,10,20,10,,2.742411998290998,0.34462303395718474
313,7,24,11,,2.742411998290998,0.34462303395718474
314,12,20,8,,2.742411998290998,0.34462303395718474
