,short_ma,long_ma,signal,cumulative_return,sharpe
7174,16,58,11,0.33029564453125043,-0.41954775194486904
9481,20,39,14,0.3302719470214842,-0.41788216214542623
2367,9,44,20,0.3302532000732424,-0.4165356871203166
2303,9,40,20,0.3302277935790997,-0.41630314591418155
8937,19,45,14,0.3301977587890606,-0.4195708168944686
9029,19,51,10,0.33015432922363325,-0.41958598233947686
1789,8,49,18,0.33010195312500257,-0.4208238515814429
5022,13,46,19,0.3300858410644528,-0.42051042957629065
5612,14,42,17,0.3300212500000039,-0.41655072378790864
3134,10,51,19,0.32995210571289024,-0.4191819325922618
5023,13,46,20,0.3299474853515625,-0.4209458448164533
4509,12,55,18,0.3299293304443352,-0.4214533389825937
6443,15,53,16,0.32992767883300705,-0.42318414690254746
7098,16,53,15,0.32992767883300705,-0.42318414690254746
3051,10,46,16,0.3298652038574216,-0.4195564510147418
8172,18,38,17,0.3298243859863286,-0.41991440117431783
9451,20,37,16,0.3298186547851555,-0.418146958547543
8266,18,44,15,0.3298011303710952,-0.4197196427582484
9452,20,37,17,0.32975535583496196,-0.41908663302129673
8250,18,43,15,0.3297341210937503,-0.4200883837372318
8776,19,35,13,0.3297335516357425,-0.41836530944685435
1742,8,46,19,0.3296693621826145,-0.4209925041449257
4505,12,55,14,0.32966487304687564,-0.41951146194260863
5815,14,55,12,0.32966487304687564,-0.41951146194260863
9484,20,39,17,0.3296648590087865,-0.4212145952084263
7535,17,39,20,0.3296648590087865,-0.4212145952084263
3228,10,57,17,0.3296644494628911,-0.4193814208720918
8856,19,40,13,0.32963277770995986,-0.41709230692994315
3196,10,55,17,0.32960734191894425,-0.4188092815098259
9341,20,30,18,0.3296069067382812,-0.41884401378968944
8047,18,30,20,0.3296069067382812,-0.41884401378968944
6287,15,43,20,0.3296006573486328,-0.4172357891886629
3103,10,49,20,0.3295728973388652,-0.42083198906791724
9637,20,49,10,0.3295565228271491,-0.4208589142517263
8862,19,40,19,0.32955267578124897,-0.4201328216828365
4815,13,33,20,0.32952752380371214,-0.4181687218905261
6251,15,41,16,0.3294514721679707,-0.4172012788458019
6301,15,44,18,0.3294478076171877,-0.4205028202000338
5501,14,35,18,0.3293699017333963,-0.41856153380159367
8121,18,35,14,0.3293699017333963,-0.41856153380159367
6285,15,43,18,0.3293394958496115,-0.4212916713246843
7996,18,27,17,0.32930964172363286,-0.4205522052600624
7341,17,27,18,0.32930964172363286,-0.4205522052600624
7577,17,42,14,0.3292872479248039,-0.41834843030829466
2510,9,53,19,0.32914347900390567,-0.42044106478625975
9668,20,51,9,0.32905002624511415,-0.4214739037769834
6906,16,41,15,0.32894327392578154,-0.4182207108221755
6490,15,56,15,0.3288132519531243,-0.42303783041231685
6381,15,49,18,0.3287505432128908,-0.418422209707947
7563,17,41,16,0.3287158477783222,-0.4190237506343012
6908,16,41,17,0.3287158477783222,-0.4190237506343012
9510,20,41,11,0.328702799682617,-0.4182537739694079
7503,17,37,20,0.3286247314453136,-0.4204410827198953
2479,9,51,20,0.3285989050292944,-0.42145225641719697
6253,15,41,18,0.3284566113281256,-0.41995147137465916
8218,18,41,15,0.3284566113281256,-0.41995147137465916
8296,18,46,13,0.32828392089843833,-0.4220401904103066
9624,20,48,13,0.32822778808593966,-0.4197733275508489
8093,18,33,18,0.32817697082519653,-0.42029797908374106
4847,13,35,20,0.32814786071777596,-0.41918334551574604
3164,10,53,17,0.3280778533935536,-0.4219456283898352
8265,18,44,14,0.32806949951172015,-0.4219875132647283
5021,13,46,18,0.3280523937988274,-0.4224626932913655
8875,19,41,16,0.3280077441406254,-0.4201401201272615
4463,12,52,20,0.3279944012451182,-0.42429452301255005
7517,17,38,18,0.3278471533203152,-0.4220961582495926
7002,16,47,15,0.3277786010742206,-0.42138286167616446
8188,18,39,17,0.32774877075195297,-0.41997610135140856
5661,14,45,18,0.32772997314453206,-0.4219115321417552
6842,16,37,15,0.32768619750976485,-0.42056133679041746
6187,15,37,16,0.32768619750976485,-0.42056133679041746
9384,20,33,13,0.3275893646240238,-0.42004383093024195
7130,16,55,15,0.32757645263671925,-0.4240808183782166
6475,15,55,16,0.32757645263671925,-0.4240808183782166
4457,12,52,14,0.32757638732910277,-0.4235435726292454
5767,14,52,12,0.32757638732910277,-0.4235435726292454
6047,15,28,20,0.3275307269287116,-0.4226198699560381
5055,13,48,20,0.3275101538085936,-0.42119800012260894
5112,13,52,13,0.32744600769042864,-0.4233610094971551
9306,20,28,15,0.3273927270507809,-0.4227349617777397
8891,19,42,16,0.3272946118164061,-0.42180110873488735
6926,16,42,19,0.3272946118164061,-0.42180110873488735
8986,19,48,15,0.327164412841795,-0.42222223003085474
7078,16,52,11,0.3271548901367174,-0.4226086029984873
9530,20,42,15,0.32698907592773324,-0.42233667134341546
6366,15,48,19,0.3269876751708986,-0.422707611794898
7173,16,58,10,0.326952739868165,-0.42291516689374425
5160,13,55,13,0.3269288757324208,-0.42103391433406234
4863,13,36,20,0.3268536340332042,-0.42068839318273066
3773,11,50,18,0.32678923339843596,-0.42163921148237193
8358,18,50,11,0.32678923339843596,-0.42163921148237193
9275,20,26,16,0.3267718725585953,-0.4237205259875673
7612,17,44,17,0.32675167480468686,-0.4225390705085075
7019,16,48,16,0.3267311407470714,-0.42276645826319365
3631,11,41,20,0.32662166381835767,-0.41856114653900645
7613,17,44,18,0.32659086303710955,-0.4249195571961177
8268,18,44,17,0.32659086303710955,-0.4249195571961177
7685,17,49,10,0.32656571960449127,-0.42399352165469417
7623,17,45,12,0.3265439959716813,-0.4196782892138159
4348,12,45,17,0.3265439959716813,-0.4196782892138159
8936,19,45,13,0.326456997070315,-0.4242483932656894
6671,16,26,20,0.32638446838378965,-0.42358701164264106
5567,14,39,20,0.3263655236816412,-0.42183822141118826
5662,14,45,19,0.32632782958984397,-0.423724012185521
7437,17,33,18,0.32620308593750247,-0.4219240799984345
8092,18,33,17,0.32620308593750247,-0.4219240799984345
1773,8,48,18,0.3262012805175794,-0.42430029334193353
6847,16,37,20,0.3261567901611326,-0.4218556708520606
6486,15,56,11,0.32614962158203237,-0.4232566917201546
9420,20,35,17,0.32602152282714825,-0.4218926233697361
7061,16,51,10,0.32576831726073946,-0.42071432559291005
8955,19,46,16,0.32574286132812164,-0.42350837419972415
6990,16,46,19,0.32574286132812164,-0.42350837419972415
6364,15,48,17,0.32573933898925833,-0.4237302986137816
7674,17,48,15,0.32573933898925833,-0.4237302986137816
8970,19,47,15,0.3257208593750002,-0.4213842866325657
5080,13,50,13,0.32557138061523677,-0.4245945662124303
9416,20,35,13,0.32538345397949414,-0.42357983731343846
7628,17,45,17,0.3253790594482415,-0.4230621704517596
8283,18,45,16,0.3253790594482415,-0.4230621704517596
6973,16,45,18,0.3253790594482415,-0.4230621704517596
6955,16,44,16,0.32533664916991994,-0.4256918870830667
7422,17,32,19,0.32533179626464753,-0.4224223239267777
8732,19,32,17,0.32533179626464753,-0.4224223239267777
8889,19,42,14,0.3251973278808591,-0.42499028963636776
6702,16,28,19,0.32519629943847633,-0.4256966872337483
8234,18,42,15,0.3251930505371104,-0.4254035731013442
8329,18,48,14,0.32512196838379054,-0.42480427354180067
8667,19,28,16,0.32505829956054716,-0.4258122326915031
6518,15,58,11,0.3250156866455077,-0.42507164781994344
8905,19,43,14,0.32498757934570627,-0.4248973437345422
6303,15,44,20,0.3249520794677741,-0.42365031387552177
9562,20,44,15,0.3249520794677741,-0.42365031387552177
8077,18,32,18,0.32492441955566276,-0.4227624096541719
3101,10,49,18,0.32481423156738226,-0.42485202508194786
8997,19,49,10,0.3247075341796889,-0.4254528771857917
3100,10,49,17,0.3246897985839846,-0.4255926324546956
5751,14,51,12,0.3246783276367193,-0.42531420229897
9621,20,48,10,0.3246323419189467,-0.4253969517340542
9063,19,53,12,0.32461924743652226,-0.42599495574359914
3131,10,51,16,0.32457569641113443,-0.4220473877210291
9636,20,49,9,0.3244713842773415,-0.42567631479551166
6717,16,29,18,0.3244274426269505,-0.42600181067152226
8027,18,29,16,0.3244241424560545,-0.42616213571202777
5726,14,49,19,0.3243738806152341,-0.423024218564424
9001,19,49,14,0.32429318847656147,-0.42305579491946405
7610,17,44,15,0.3242517895507822,-0.4263709980436058
8260,18,44,9,0.32424088439941406,-0.4219370529259173
5006,13,45,19,0.32401237426757734,-0.42723608007495406
6271,15,42,20,0.323991510009765,-0.42481964309851855
9016,19,50,13,0.32398491699218757,-0.429491524154044
3662,11,43,19,0.3239662176513686,-0.4225765915298374
8902,19,43,11,0.3239662176513686,-0.4225765915298374
8389,18,52,10,0.3238943786621108,-0.4250844151761426
3866,11,56,15,0.32389229553222754,-0.42532347211676536
7066,16,51,15,0.3238789251709004,-0.42856941260472575
6411,15,51,16,0.3238789251709004,-0.42856941260472575
3102,10,49,19,0.3235753137207025,-0.4269905848262909
6347,15,47,16,0.32344167846679633,-0.4261685430436033
5455,14,32,20,0.323431505126954,-0.42753268173305775
4441,12,51,14,0.3233964074707018,-0.4270520451044768
3243,10,58,16,0.3233944177246103,-0.426565185101321
6269,15,42,18,0.3232971289062479,-0.4279478440452289
5486,14,34,19,0.32327817382812585,-0.4270786116318706
5645,14,44,18,0.32314526977538877,-0.42891369264733314
6390,15,50,11,0.32305613037109165,-0.42384497015219463
8252,18,43,17,0.3230554919433588,-0.42577486236026846
7597,17,43,18,0.3230554919433588,-0.42577486236026846
5086,13,50,19,0.3228647900390633,-0.4310546688112293
9340,20,30,17,0.3228534320068357,-0.4259800638004045
7391,17,30,20,0.3228534320068357,-0.4259800638004045
7372,17,29,17,0.32266320312500024,-0.4273159773836112
3149,10,52,18,0.3226345324707034,-0.4262687980086105
9497,20,40,14,0.322283552856447,-0.4293652973150659
8969,19,47,14,0.32227800170898513,-0.4269659935846585
9560,20,44,13,0.32211177001953195,-0.4265977542854485
9000,19,49,13,0.3220094689941392,-0.4311957879747816
3803,11,52,16,0.32194275573730335,-0.4276021417692787
7626,17,45,15,0.32191520629882786,-0.42638996450109734
5051,13,48,16,0.32189679077148486,-0.43010988939386674
9108,19,56,9,0.3218755749511724,-0.4290577736697292
5709,14,48,18,0.32180754028320446,-0.4281256016636997
6749,16,31,18,0.3218014099121106,-0.42839334328754824
8059,18,31,16,0.3218014099121106,-0.42839334328754824
4991,13,44,20,0.32176014648437584,-0.427724314613371
7533,17,39,18,0.32170753479003933,-0.4258126181079626
6910,16,41,19,0.32168771179198946,-0.4276685877361978
5630,14,43,19,0.32158305541992316,-0.4289094106639577
3898,11,58,15,0.32153655761718847,-0.42872820679794893
2447,9,49,20,0.3214857672119124,-0.42811919640854856
8342,18,49,11,0.32133343261718617,-0.4299969805954232
3757,11,49,18,0.32133343261718617,-0.4299969805954232
8300,18,46,17,0.3212577392578126,-0.4286941373906659
7645,17,46,18,0.3212577392578126,-0.4286941373906659
6335,15,46,20,0.3210615740966809,-0.4284015321717606
9594,20,46,15,0.3210615740966809,-0.4284015321717606
6408,15,51,13,0.32102696899414046,-0.42934415077422533
5098,13,51,15,0.32102696899414046,-0.42934415077422533
5694,14,47,19,0.320903771972657,-0.42913171013167717
8372,18,51,9,0.3209031695556649,-0.42997704216973326
7435,17,33,16,0.3208644177246078,-0.42999096299322587
6780,16,33,17,0.3208644177246078,-0.42999096299322587
5735,14,50,12,0.32084957641601647,-0.429827685471642
8606,19,24,19,0.32061295349121083,-0.4294371257733062
7357,17,28,18,0.3204742730712883,-0.4309087128490962
8012,18,28,17,0.3204742730712883,-0.4309087128490962
9369,20,32,14,0.3203957067871088,-0.4301345874964046
4425,12,50,14,0.32035525512695207,-0.430257168787334
6534,15,59,11,0.32033611511230203,-0.42859974554505287
6300,15,44,17,0.3202254626464852,-0.43140213439506264
8949,19,46,10,0.32014134033203206,-0.43078885899128677
9405,20,34,18,0.319917274780271,-0.42998217925040044
6843,16,37,16,0.3198898449707022,-0.43380821415303905
6188,15,37,17,0.3198898449707022,-0.43380821415303905
7062,16,51,11,0.3198469921875004,-0.4299693647788482
5533,14,37,18,0.31974865478515563,-0.4336599090649523
7016,16,48,13,0.31969662719726605,-0.43053737834683486
5129,13,53,14,0.3196696594238288,-0.42901750981264014
5784,14,53,13,0.3196696594238288,-0.42901750981264014
7114,16,54,15,0.31966193481445276,-0.43233080783107475
6459,15,54,16,0.31966193481445276,-0.43233080783107475
5096,13,51,13,0.31953681640625026,-0.4306310385138836
9655,20,50,12,0.31947274475097726,-0.43356813620672224
2558,9,56,19,0.31937915039062453,-0.431476981446059
6316,15,45,17,0.3193709765625004,-0.4299515867939266
5804,14,54,17,0.31927501098632993,-0.4323783337476811
7769,17,54,14,0.31927501098632993,-0.4323783337476811
5071,13,49,20,0.31924722167968866,-0.4339416002992737
8797,19,36,18,0.31921027587890505,-0.4292626471170919
9608,20,47,13,0.3191766839599603,-0.4306474496199619
8377,18,51,14,0.31916231933593614,-0.4346627347691323
4478,12,53,19,0.3191262200927743,-0.43316757088798474
7565,17,41,18,0.3190775415039027,-0.43034404324812664
8220,18,41,17,0.3190775415039027,-0.43034404324812664
5757,14,51,18,0.31897381225585836,-0.43452518776747867
6782,16,33,19,0.31896682128906434,-0.43289344942364816
8747,19,33,16,0.31896682128906434,-0.43289344942364816
5835,14,56,16,0.3187751782226554,-0.4327132832478177
7145,16,56,14,0.3187751782226554,-0.4327132832478177
5066,13,49,15,0.31875215454101535,-0.43264456182117156
6376,15,49,13,0.31875215454101535,-0.43264456182117156
7047,16,50,12,0.3186839001464843,-0.43234639469165687
4427,12,50,16,0.3186839001464843,-0.43234639469165687
8766,19,34,19,0.3186741766357409,-0.4300989459745438
5070,13,49,19,0.318625245361328,-0.43524917531918067
7800,17,56,13,0.31860653015136675,-0.4331200911292165
5180,13,56,17,0.31860653015136675,-0.4331200911292165
8761,19,34,14,0.3185085778808609,-0.43170854850706636
8939,19,45,16,0.3184258062744138,-0.43291604581898135
6974,16,45,19,0.3184258062744138,-0.43291604581898135
6971,16,45,16,0.318370955810546,-0.43118550836246083
3787,11,51,16,0.31837057556152315,-0.4312413408039898
4287,12,41,20,0.31788957641601356,-0.43510734370075066
2477,9,51,18,0.3177920965576176,-0.43440503722313245
9589,20,46,10,0.3177205700683591,-0.43352400139944897
3054,10,46,19,0.31753691345214574,-0.4328389425753114
9032,19,51,13,0.3172969561767579,-0.4351109968583487
8702,19,30,19,0.3171350158691406,-0.4357976156918676
4910,13,39,19,0.3170085186767566,-0.43677296626894146
6142,15,34,19,0.31690443664550744,-0.4354936548768906
2381,9,45,18,0.3168265069580095,-0.43591571647669575
7077,16,52,10,0.3168184216308589,-0.4343175751184356
3055,10,46,20,0.31679924682617433,-0.43452340999877265
5039,13,47,20,0.3166806481933603,-0.433874764888156
9652,20,50,9,0.31653248657226574,-0.43352281082703525
5565,14,39,18,0.31646717773437705,-0.4363892245237624
4431,12,50,20,0.316371113281249,-0.4366706750859725
7797,17,56,10,0.31633702697753757,-0.43425600645460927
9671,20,51,12,0.31624540649414074,-0.43530728457996637
3770,11,50,15,0.3160051147460947,-0.4355871223940699
9044,19,52,9,0.3159154382324232,-0.43604841124260363
2494,9,52,19,0.3158508148193375,-0.4361062739558338
8111,18,34,20,0.315774945678709,-0.4330312367675936
3087,10,48,20,0.3157218902587884,-0.43387644682782245
8299,18,46,16,0.3156995751953143,-0.43736662935747705
8954,19,46,15,0.3156995751953143,-0.43736662935747705
6989,16,46,18,0.3156995751953143,-0.43736662935747705
6502,15,57,11,0.3156932849121094,-0.43374021260960727
5133,13,53,18,0.3156530871582035,-0.4363149106397398
8408,18,53,13,0.3156530871582035,-0.4363149106397398
7644,17,46,17,0.315644368896486,-0.43745932077197075
8750,19,33,19,0.31562233520507715,-0.4332541562119308
8095,18,33,20,0.31562233520507715,-0.4332541562119308
9389,20,33,18,0.31562233520507715,-0.4332541562119308
6314,15,45,15,0.3156048413085934,-0.4370713957403559
6474,15,55,15,0.31555369812011586,-0.43596478359516544
6350,15,47,19,0.3155353204345711,-0.4375514004028223
4447,12,51,20,0.3155316748046867,-0.4373694494384412
6172,15,36,17,0.3154197845458988,-0.4392576669699615
7482,17,36,15,0.3154197845458988,-0.4392576669699615
3914,11,59,15,0.3153410937500018,-0.43402355270554965
8812,19,37,17,0.31522860412597603,-0.4347685621577835
5596,14,41,17,0.3151661309814462,-0.43869574709219644
8734,19,32,19,0.3150706567382808,-0.4369861044756132
9544,20,43,13,0.31496401367187593,-0.4356049129883099
9076,19,54,9,0.3148472601318372,-0.4346574548273692
5067,13,49,16,0.31468490722656245,-0.43539364961820076
9432,20,36,13,0.3146603338623031,-0.439423090178866
5583,14,40,20,0.31463212768554666,-0.4362439631444002
3882,11,57,15,0.3145807647705072,-0.43451995590482195
8185,18,39,14,0.3144726800537096,-0.43856478235439894
8142,18,36,19,0.3144372375488266,-0.4379271729985777
9373,20,32,18,0.3143923999023436,-0.43748974743441194
7471,17,35,20,0.31438539245605557,-0.4354210518122776
5614,14,42,19,0.314372548828124,-0.43561332524591345
8157,18,37,18,0.3143306488037095,-0.43454569107684915
9625,20,48,14,0.31426409790039095,-0.43665028071634404
7487,17,36,20,0.31423807556152283,-0.43784608700688066
7951,18,24,20,0.3142008612060545,-0.4376783296504069
7660,17,47,17,0.31419630004882715,-0.43707701900837637
9609,20,47,14,0.31411317138671985,-0.438986355701315
7032,16,49,13,0.3140581433105483,-0.4357020419108405
9436,20,36,17,0.3140532940673832,-0.4386779513704679
8388,18,52,9,0.31395505554199277,-0.4387173338701599
8079,18,32,20,0.3139102954101568,-0.437927151699419
7498,17,37,15,0.31376983459472463,-0.44020922536644436
8840,19,39,13,0.31376891906738186,-0.43928215473376103
8090,18,33,15,0.313383717041015,-0.43930109447675625
6125,15,33,18,0.313383717041015,-0.43930109447675625
8153,18,37,14,0.31337004333496116,-0.4409025184436378
5788,14,53,17,0.31327772338867127,-0.4383273675615485
7753,17,53,14,0.31327772338867127,-0.4383273675615485
5673,14,46,14,0.3132330865478506,-0.4384045125667938
7436,17,33,17,0.31321764404296865,-0.43875866854348106
6111,15,32,20,0.3131059991455069,-0.4386296495621614
9370,20,32,15,0.31302389587402113,-0.438846627015939
5503,14,35,20,0.3130014752197276,-0.43979903971223244
2526,9,54,19,0.31299864379882575,-0.436592272412689
3147,10,52,16,0.312964595947266,-0.43869513857414577
9278,20,26,19,0.3128939233398447,-0.43924746156194155
8639,19,26,20,0.3128939233398447,-0.43924746156194155
8762,19,34,15,0.31279254394531253,-0.4397850190783081
6156,15,35,17,0.3127185943603536,-0.44000026445076845
7466,17,35,15,0.3127185943603536,-0.44000026445076845
9245,20,24,18,0.3126655578613295,-0.438578139257238
3212,10,56,17,0.31250081542968755,-0.43725966151698964
5695,14,47,20,0.31246273193359364,-0.44018900850271475
5064,13,49,13,0.3123701623535159,-0.4398493344289414
